created,user,header,content,sentiment,theme1,da
2016.08.23 01:04,BlackDog,당첨됐다!!!,내가 떨어질리가 없지!?,1,이벤트,인증
2016.08.23 01:04,Au포코,하아 ㅠㅠㅠ,당첨안되다니 ㅜㅜㅜ,-1,이벤트,의견
2016.08.23 01:04,5112398,우울하네용..꽝이라니ㅠ,새벽부터 ?초단위는아니어도 실시간으로..?테스터 당첨되길 기원하며..확인했는데..?안되었네요..되신분들 추카드립니다..,-1,이벤트,의견
2016.08.23 01:04,Time,아....,1년 반을 기달렸는뎅... 빡치넹,-1,이벤트,의견
2016.08.23 01:04,니형님,똥이네 탈락이네.. 잘처먹고 잘살어,재섭어 히발 ㅋㅋ?짜잉나?탈락이네..,-1,이벤트,의견
2016.08.23 01:04,5017917,예스 예스 예스! 당첨!,?감사합니다.?꾸벅?한계정 넣었는데 당첨이네요??,1,이벤트,의견
2016.08.23 01:04,날아라개돼지,아 안되........,안되.........이건 꿈일거야..........아아아아아안되 ㅜㅜ?,-1,이벤트,의견
2016.08.23 01:04,하제듀블,진정들하고 클벤데 뭘 발끈하고 그래 멍청이들아,"?씨박 선정 줘까치 하네!!!<br style=""clear:both""><br>?",-1,이벤트,인증
2016.08.23 01:05,647316,아니아니 앙대,,0,이벤트,인증
2016.08.23 01:05,강한,아으 떨졌네,ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,-1,이벤트,인증
2016.08.23 01:05,5003481,ㅋㅋㅋ 이제 조회수 안올라감,조회수가 눈에 띄게 줄어듦-?공홈은 이제 끝-?빠이염-?,0,유저,의견
2016.08.23 01:05,월광의달빛,9천명에 비해서 응모한 사람 숫자가 너무 많은거 같은데,응모한 사람숫자가 몇이지 도대체?,0,이벤트,질문
2016.08.23 01:05,하얀나라,저 테스터인가요?,아무 생각 없이 들어왔다가 심쿵하네요?,1,이벤트,의견
2016.08.23 01:04,5063962,다음 테스트는 언제일까요,,0,이벤트,질문
2016.08.23 01:04,롸벗,실패...,최신 컴터로 세팅 해서 신청했더니... 아쉽구만... 파이널판타지15를 기대하며... 기다리고 있어야 겠네요...ㅜ?,0,이벤트,의견
2016.08.23 01:04,구르믈벗어난달,아아아아앜~~~~~~~~~떨어졌다 ㅠㅠ,된장.......떨어지다니 ...다음 클베때는 뽑아주이소~~근대 다음클베는 언제임?ㅋㅋㅋ기약이 있기는 한가 ㅠㅠ?,0,이벤트,의견
2016.08.23 01:04,AckumaDa,당첨 되신 분들!,모두 축하드립니다.당첨 안되신 분들 제가 성실히 하겠으니 기다려 줘요!,1,이벤트,의견
2016.08.23 01:04,5018356,당첨되신분들 ㅊㅋㅊㅋ,난 별로 관심이없어갖고 다행이었다,0,이벤트,의견
2016.08.23 01:04,붐바르다,신난..다,신난다!!?,1,이벤트,의견
2016.08.23 01:04,SkillRace,전떨어졌네요,,0,이벤트,의견
2016.08.23 01:04,5068042,당첨자 분들 축카해요,,0,이벤트,의견
2016.08.23 01:04,Godw123,2년 기다렸는데 ㅅㅅ,,0,이벤트,의견
2016.08.23 01:04,5141971,로스크아크 망했으면,,-1,이벤트,의견
2016.08.23 01:05,5148184,이거 다주는 마크아님?,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,-1,이벤트,의견
2016.08.23 01:05,KKS,감사합니다,,1,이벤트,인증
2016.08.23 01:05,폭동,젿망겜 ㅂㅂ,ㅂㅂㅂㅂㅂㅂㅂㅂㅂ?,-1,이벤트,의견
2016.08.23 01:05,미케츠2,역시나 아프리카나 봐야겠다,,0,이벤트,의견
2016.08.23 01:05,5011677,ㅋㅋㅋㅋㅋ부럽냐?,"ㅋㅋㅋㅋㅋ부럽냐????ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<img src=""http://cdn.lostark.co.kr/uploadfiles/board/636074787212645190.jpg"" title=""636074787212645190.jpg"" width=""800"" height=""370"">?",1,이벤트,인증
2016.08.23 01:05,뀨모,급 정내미 떨어지네,하...당분간 홈피도 안와야겠네?,-1,이벤트,의견
2016.08.23 01:05,5121163,망해라!!!!!!!!!!!!!!!!,망해라 망해~?,-1,이벤트,의견
2016.08.23 01:05,어둠을이끄는자,ㅈ 같은 스마일게이트야 니네들이디까지 가나보자,니네들 게임 망할꺼다?,-1,이벤트,의견
2016.08.23 01:05,5041598,씁쓸하구만 이거,슈벌슈벌슈벌슈벌슈벌?,-1,이벤트,의견
2016.08.23 01:05,독일,당첨안되니까 정내미 떨어지네,ㅇ 이건 사실?오베때 보자 ㅂㅂ,-1,이벤트,의견
2016.08.23 01:05,No75,소환수들 등판해라,,0,유저,친목
2016.08.23 01:05,5015842,당첨되신분들 방송좀해주셈............,,0,유저,의견
2016.08.23 01:05,5003088,이곳이 승리자들의 모임입니까?,?건배~ 짠~?,1,이벤트,의견
2016.08.23 01:05,5152889,축하드려요 다들!!,방송에서뵙시다.,0,유저,친목
2016.08.23 01:05,대장장이,그동안 열심히 게시판 들어온 보람이 있는듯하네여,다들 감사합니다 당첨됫어요!!!!?,1,이벤트,인증
2016.08.23 01:05,아링88,하 정떨어지네 갑자기...,프론티어때부터 열심히기다렸것만...세개다떨어지네 ?,,,
2016.08.23 01:05,Gillangian,2년기다리고 이렇게..ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ 당첨되신 님들 축하드리고 ㅠㅠ저는 다시 2차 CBT를 기다립니다ㅋㅋㅋㅋㅋㅋㅋ 4번 CBT를 하는데 다 떨어지다보면 언젠가 오베를 하겠죠.....ㅋㅋㅋㅋㅋ?,0,이벤트,의견
2016.08.23 01:05,5013241,당첨 되신분들 축하드려요~,테스터 당첨 되신분들 축하드립니다~?잼있게 즐기고 리뷰 많이 올려주세요~~~??,1,유저,의견
2016.08.23 01:05,페무토,성별재한부터 맘에안들었어!!!!,,-1,이벤트,의견
2016.08.23 01:05,10774059,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 망해라 이소리 나올줄 알았다,ㅄ들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ?,-1,유저,의견
2016.08.23 01:05,5008706,맨날 눈팅만 했었는데;;,당첨이네요~~~~,1,이벤트,인증
2016.08.23 01:05,5157179,아쉽지만떨어졌네,결과는 납득해야지 뭘.?,0,이벤트,의견
2016.08.23 01:05,5003088,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ?,0,이벤트,인증
2016.08.23 01:05,아크데빌,반갑습니다,반갑습니다 테스터 여러분다들 같이 즐겁게 테스터를 해 봅시당 ^^?,1,유저,친목
2016.08.23 01:05,짐레이너,지금 당첨이 안된 저의심정,아 신청하라는날 초고속으로 신청하고 컴퓨터사양도 좋고 테스터뽑힌사람보다 글 게시물 추천수 저보다 적은사람도 테스터뽑혔는뎅왜그래 아아아아앜 아젠장 ㅠㅠ?,-1,이벤트,의견
2016.08.23 01:05,응앍,크롬 브라우저로 다운로드가 안됩니다ㅠ,"크롬 브라우저 이용중인데, 사전다운로드 버튼을 눌러도 아무런 반응이 없네용",-1,버그,의견
2016.08.23 01:05,5103176,아 이론 억울,아 많이 기대했는데...너무 아쉽네요?,0,이벤트,의견
2016.08.23 01:05,보아,축하해줍시다!!,?테스터 잘 해보시고!후기후기 기대기대!! ?,0,이벤트,의견
2016.08.23 01:05,사냥,으아아아 기모찌이이이ㅣ이이이,??으아아아아ㅏ아아아아ㅏㅏ아아?역시 난 기린이야 아아아아아ㅏ,1,이벤트,인증
2016.08.23 01:05,노코,당연히 떨어질줄 알았는데...,역시나 떨어졌네...?기대 안했지만 그래도 떨어지니까 가슴이 아프네 ㅜㅜ?,-1,이벤트,의견
2016.08.23 01:06,LOST히소카ARK,[정식오픈] 2018년 2월 18일에 18시에 오픈예정입니다.,내가 탈락되서 이러는게 아냐 ! ㅠㅠ ?,0,이벤트,친목
2016.08.23 01:06,하이퍼,한동안은 사진만 보고 기대만 해야겠네ㅜㅜ,"프론티어든 신규든 모집 첫날부터 신청하든 나중에 하든 골고루 뽑힌 거 보면 공평하게 선발한 것 같음. 열심히 테스트하시고 버그나 오류,문제점 같은 것도 열심히 제보해주셔서 갓겜 만들어주세요ㅜㅜ?",0,이벤트,건의
2016.08.23 01:06,5063962,다음 테스트를 기약해요 우리~,,0,유저,친목
2016.08.23 01:06,마동왕그랑죠,와 똥망겜 클라스 ㅇㅈ한다,내가 이럴줄 알았지만 내가 안뽑혀서 하는소리가 아니고 진짜 ㄹㅇ 똥겜각임,-1,회사,의견
2016.08.23 01:06,유뽕이,에라 안되는거 어쩔수 없지만 그래도 짜증나 ㅡ_ㅡ,망해라 망해라 망해라!!!!! 안해 이자식아!?,-1,회사,의견
2016.08.23 01:06,5045277,좀 아닌거 같아...,,-1,회사,의견
2016.08.23 01:06,5019252,사랑한다!!!,사랑한다!!!,1,이벤트,인증
2016.08.23 01:05,5004585,존나허무하네,,-1,이벤트,인증
2016.08.23 01:05,열혈남아,감사합니다 ㅜㅜ,,1,이벤트,인증
2016.08.23 01:05,대장장이,잘부탁드립니다!!,다들 즐겁게 게임해봐여ㅎㅎ후우 당첨되니 너무너무 좋네여?,1,이벤트,친목
2016.08.23 01:05,지둥,다른게임도 글코....테스터 항상 안되네 ㅠㅠ,쳇..오래기다렸는데 ㅠㅠ당첨되신분들 축하드려요 즐겜하세요?,0,이벤트,의견
2016.08.23 01:05,꾸욱,다음기회에 ㅡㅡ;;,다음기회노린다,0,이벤트,의견
2016.08.23 01:05,챡착,담첨되신분들 축하드립니다.!@!,경쟁율이 얼마였을까요?&gt;?궁금하네요..?,0,이벤트,질문
2016.08.23 01:05,강닭,ㅋㅋ 어쩔수없지... 기다려야겠네,뭐 베타테스터들 후기 올라오는거 보면서 손가락빨면서 기다려야겠네 ㅋㅋㅋ?,0,이벤트,의견
2016.08.23 01:05,리리또,당첨 개조쿠 ㅠ,기다린 보람이 있다 기대도 안했는데?,1,이벤트,인증
2016.08.23 01:06,들깨가루,사랑한다아아,,1,이벤트,인증
2016.08.23 01:06,앗쭈,기다린 보람이 있네..ㅋㅋㅋㅋ,당첨이다!!?,1,이벤트,인증
2016.08.23 01:06,시룡,인파가아아아아아앗,"??정말 너무너무 감사드립니다 으헣엏어허어러러헣ㅠㅠ <br style=""clear:both""><br>?",1,이벤트,인증
2016.08.23 01:06,폭주코드,2차CBT때 까지 건강하세요~,하던 일이나 하러 가야지?,0,이벤트,인증
2016.08.23 01:06,드레드,2~3년을 기다려도 소용없고 프론티어도 아무짝에 쓸모없고,무슨 의미가 있는거야 그냥 전혀 모르다가 한참 나중에 알고 적당히 신청한 애들이나 당첨되고ㅋㅋㅋ????ㅈ같네ㅋㅋㅋ,-1,회사,의견
2016.08.23 01:06,5146376,당첨안되신분들,"?2차클베를 기약하며,,,?",0,유저,친목
2016.08.23 01:06,1234abcd,ㅋㅋㅋㅋ전 다운받는 중이랍니다~~,호호홓 즐겜하고 올게욤~~~?,1,이벤트,인증
2016.08.23 01:06,5049341,2차 클베 가능성도 높아진건가 ㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,회사,질문
2016.08.23 01:06,카돈,뮤레전드나 기다려야지.,떨어졌어TT,0,이벤트,의견
2016.08.23 01:06,TARK,감사합니다. 넘나 행복한 것 ^_^^^^^^^^^^^^^^^^감사합니다감사합니다.,승리의 V?,1,이벤트,인증
2016.08.23 01:06,zolajin,뽑혔어요ㅜㅠㅜ어헝헝ㅎ엉,2년동안기다렸는데 너무 좋아서 당첨보자마자 소리질렀어요 ㅋㅋㅋㅋㅋㅋ아 너무조앙로스트아크 흥하길 바랄게용!! 꺄울?,1,이벤트,의견
2016.08.23 01:06,엔키라,당첨이닷~~~~,,1,이벤트,인증
2016.08.23 01:06,5001599,당첨안되신분들 ..꼭 확인하세요,내정보 누르기하셔서..뱃지있는지 확인꼭 해보세요..,0,이벤트,정보
2016.08.23 01:06,Nepam,사랑합니다,,1,이벤트,인증
2016.08.23 01:06,소목,당첨되신분들 축하드려요~,기다리고 기다렸지만 저는 당첨이안됐군요..ㅜ 아쉽지만 2차테스트를 기다리겠습니다.?,0,이벤트,의견
2016.08.23 01:06,arkweed,도데체몇명이나뽑앗길래,글이이리많데여?,0,이벤트,질문
2016.08.23 01:06,하제듀블,리니지 이터널이나 하러 갑시다,?람쥐의 저주!?,-1,이벤트,의견
2016.08.23 01:06,귀족베인,버그많이찾고 피드백 많이 할게요 ㅋㅋ,테스터의 사명을 다하겠음,1,이벤트,의견
2016.08.23 01:06,홍두깨,그럴줄 알았다 이런 테스트 당첨은 관심이다,출첵 계속 외쳤더니 결국 뽑히는구나?신청만 해두고 당첨되길 바라니까 안뽑히는거다?,1,이벤트,의견
2016.08.23 01:06,총자루,ㅆㅍ열받에,,-1,이벤트,인증
2016.08.23 01:06,10824528,정말 아쉽다.....당첨이신분들 추카 드립니다.,아쉬워서. ?딱히 할말도 안나오내요.?뭉클한 감정도 오랜만에 느끼내.... ?ㅊㅋ드립니다. ?테스터 분들.,0,이벤트,의견
2016.08.23 01:06,홀빼미,당첨되신분들...,,0,유저,친목
2016.08.23 01:06,5006239,프론티어는 왜뽑은거?,왜 있는지 모르겠는 뱃지만 하나 던져주내?,0,이벤트,질문
2016.08.23 01:06,5004655,감사합니다 ㅠㅠ,,1,이벤트,인증
2016.08.23 01:06,롸벗,아쉽지만... 파이널판타지15를 하며 기다려야 할듯...,파이널판타지 15하고 있으면 오픈 베타 하겠죠??? ㅎ?,0,이벤트,의견
2016.08.23 01:06,롸벗,아쉽지만... 파이널판타지15를 하며 기다려야 할듯...,파이널판타지 15하고 있으면 오픈 베타 하겠죠??? ㅎ?,0,이벤트,의견
2016.08.23 01:06,라이니아,후훗 당첨,다운로드가 되길래 확인해봤더니 당첨이네요 ㅎ?,1,이벤트,인증
2016.08.23 01:06,5015722,어차피 떨어진거...,클베때 님들이 잘해주셔서 버그같은거 싹다 잡아주고 클베기간 동안 좋은영상 많이 올라와서 그걸로 만족해야지 ㅎㅎ나중 오픈때 갓겜으로 오픈만해준다면야 ㅎㅎ?,1,이벤트,의견
2016.08.23 01:06,아인_16,안녕하세요 여러분들!,저 지금 너무 행복합니다!?,1,이벤트,인증
2016.08.23 01:06,haetae,엣헴! 어흠흠,,,,
2016.08.23 01:07,노인회장,2년을 기다렸지만 결국 또다시 OBT까지 1년이상을 기다려야겟네요 ^^;;;,정말 당첨되신분들보면 배아프고 부럽고 괜히 속상하고 그런데이왕 떨어진거 어쩔수없죠 머.. ㅎㅎ 당첨되신분들 축하드리구요저는 이제 다음 CBT또는 OBT까지 기다리겠습니다!! 로스트아크 번창하시구다시한번 당첨되신분들 재미있게 게임하세요~ 축하드립니다 ㅎㅎ?,1,이벤트,의견
2016.08.23 01:07,5024463,우왕 ~ ~ ~,,1,이벤트,인증
2016.08.23 01:07,5004585,아개짜증난다,,-1,이벤트,인증
2016.08.23 01:07,5041598,방송이나 보러가자,누워서 팝콘 각이다?,0,이벤트,의견
2016.08.23 01:07,혼자함,떨어졌어.....,딴겜이나 하러가야지...........크흑,-1,이벤트,의견
2016.08.23 01:07,5005185,진짜 자괴감오진다,헤헿....?,-1,이벤트,인증
2016.08.23 01:07,뮤직플레이어,아쉽다...당첨되신 분들 축하..,에잇 기다렸는데..ㅠㅠ하고 싶었는데...이제 얼마나 기다려야하나...,0,이벤트,의견
2016.08.23 01:07,5021987,테스터가됫습니다,우리즐겨봐요~~,1,이벤트,인증
2016.08.23 01:06,엄마손파이,나 떨구고 잘됨겜 하나도 못봄 ㅅㄱ 망해라,족망겜 이겜 망함 ㅅㄱ 다신안봄 100퍼임 ㅈ망겜 한국겜?,-1,이벤트,의견
2016.08.23 01:06,5093716,1년 정도 기다린 것 같은데 탈락,작년 지스타 하기전 부터 기다린 사람들 많을 텐데???내장 그래픽의 설움??다음 클베를 기다리는 수밖에 ㅋㅋ?,0,이벤트,의견
2016.08.23 01:06,5015195,테스터 추가모집가자 젭알 [나도 추가테스터에 껴주고 ㅎㅎ],이대론 안된다!!!! ?,0,회사,건의
2016.08.23 01:06,5060158,테스터가 더 어렵다,,0,이벤트,의견
2016.08.23 01:06,니아,이 순간만큼은 누구보다 기쁘네요^^,,1,이벤트,인증
2016.08.23 01:06,쪼꼬맛떡,캬 여기가 바로 그 선택받은 자들만이 올 수 있다는 그곳인가요???,공기가 아주 좋군요???,1,이벤트,의견
2016.08.23 01:06,일주,ㅋㅋㅋ계정대여 12만원사람ㅅㄲ냐,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,-1,유저,의견
2016.08.23 01:07,5077884,당첨 9000명보다 적은듯..,,0,이벤트,의견
2016.08.23 01:07,SkillRace,나는 뭐 이틀전에 신청해서 그렇지만,,0,이벤트,의견
2016.08.23 01:07,어이게뭐지,힝 비당첨...,어쩔수없지 뭐,0,이벤트,인증
2016.08.23 01:07,5075993,★당첨된사람만 클릭~!!!!!!!!!!!!!!!!!★,당첨된 사람덜 사양 어떻게되는지 댓글로 ㄱㄱ,0,이벤트,정보
2016.08.23 01:07,어디서앙탈이야,망해라 ㅡㅡ,젠장 망해라?,-1,이벤트,의견
2016.08.23 01:07,mamanoong,왜.........왜요...........,왜 아닌데요................,-1,이벤트,의견
2016.08.23 01:07,일요일,"와, 확률 극악인가 보네..",떨어졌네... ?,-1,이벤트,의견
2016.08.23 01:07,5012434,야 왜 당첨 안시켜주냐 ? 야 진짜 씨팔 놔바 노라고,하루에 17시간을 컴퓨터만 하는 나를 당첨 시켜줘야지?현실충들한테 클베같은거 ㄷ당첨시키지 말라고??,-1,이벤트,의견
2016.08.23 01:07,10714063,면접도 떨어지고 클베도 떨어지고,,-1,이벤트,의견
2016.08.23 01:07,5050641,아싸!! 다들 잘 부탁드립니다.,"F5 새로고침만 계속 누르고 있었는데, 당첨이 되었네요.?당첨되신 분들은 게임내에서 뵐 수 있기를 희망합니다.?열심히 테스트해서 게시판에 글을 올리겠습니다.",1,이벤트,인증
2016.08.23 01:07,아링88,하 안온다안와,ㅗㅗㅗㅗㅗㅗ?,-1,이벤트,인증
2016.08.23 01:07,5151144,ㅇ.ㅇ아이짱나,,-1,이벤트,인증
2016.08.23 01:07,노드,감사합니다,이제 던파 뎐망겜을 5일동안 잊을수있겠어요!,1,이벤트,인증
2016.08.23 01:07,슬피우는영혼,zzzzzzzzzzzzzzzzz,"캬, 됐다",1,이벤트,인증
2016.08.23 01:07,모모넹,와아아아아,,1,이벤트,인증
2016.08.23 01:07,템플러,되다니...,,1,이벤트,인증
2016.08.23 01:07,5039010,아쉽다. 기다린 만큼 좋은 결과가 있기를!!,CBT로 선정되신 분들께!!<br><br>??비록 저는 선정되지 못 했지만 ??로스트 아크가 어떠한 컨텐츠를 보여줄 지 먼저!! 경험하시고?경험하신 것을 들려주시길 바랍니다!!? ??값진 경험 기대하겠습니다!!???다들 기다린만큼 기대한만큼의 결과가 있기를 바랍니다!!???????,0,이벤트,의견
2016.08.23 01:07,헤이구스,와 당첨이닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,프론티어 아닌데 당첨이네욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ?꺍ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 감사합니닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,이벤트,인증
2016.08.23 01:07,버석커,길어야 반짝 한달이겠지..,다른게임들도 다 그랬잔아요?ㅎㅎ?,0,이벤트,의견
2016.08.23 01:07,No75,소환수들 조용했던 이유,,0,유저,친목
2016.08.23 01:07,5010888,당첨이당ㅎ_ㅎ,파이터 정점의 자리는 이몸이다 ㅎ_ㅎ?,1,이벤트,인증
2016.08.23 01:07,5092486,왜 당첨 안됬누 ㅠㅠㅠㅠㅠ,아 진짜 기다렸는데 당첨이 왜안되냐 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,-1,이벤트,의견
2016.08.23 01:07,대찬,가만 보면 지금 프론티어만 많음,F 뱃지가 자게에 많이 보이고 N 뱃지는 슬슬 줄어듬 이건 설마...?프론티어는 별로 선정 안한건가??,0,이벤트,의견
2016.08.23 01:07,5008454,설마 프론티어가 그대로 버려질 줄은...,,-1,이벤트,인증
2016.08.23 01:07,5011677,뮤즈 친추 하세요 !!,뮤즈 친추 하세요 !!???뮤즈?,0,유저,친목
2016.08.23 01:07,아루스란,에효....학교나 가야지ㅜㅜ,,-1,이벤트,인증
2016.08.23 01:07,니형님,재섭어!! 왜 떨어지나고!!! 다시 당첨시켜줘!!,재섭다..정떨어진다..?언넝 다시 당첨해줘 ㅠ_ㅠ,0,이벤트,인증
2016.08.23 01:07,5143967,빠따 들어야겠구마잉?,빠따 들어라,0,이벤트,인증
2016.08.23 01:07,5153188,군대가는대,,0,이벤트,인증
2016.08.23 01:07,템플러,헐....,,1,이벤트,인증
2016.08.23 01:08,체크메이트,아 감사합니다,,1,이벤트,인증
2016.08.23 01:08,휸자,당첨하신 분들 ㅊㅋㅊㅋ,,0,이벤트,인증
2016.08.23 01:08,음식,멘탈나간다....,2014 지스타때부터 보고 기다려와서 신청했건만 이걸 떨어지다니요즘 할게임도 없어서 로아만기다리고있었는데 던파 ㅈ망겜 언제까지해야되냐 ?,-1,이벤트,의견
2016.08.23 01:08,아우쿠스,프론티어 인증을 안해서 그런가 떨어졌넹..,하도 오래되서 기억이 안나서...잊어버리고 있다가?방금 생각나서 인증해보니 프론티어 맞넹...?아무튼...?당첨되신 분들은 테스트 잘 하시길~?아쉽지만 뭐...어쩌겠어...?,0,이벤트,의견
2016.08.23 01:08,LOST히소카ARK,5시간이라도 시켜줘라,쩝 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ?,0,이벤트,의견
2016.08.23 01:08,소풍간너구리,우왕. 로또 대신 이게됬네...,로또는 번호 2개 맞던데...?이거라도 된게 어디야..?,1,이벤트,인증
2016.08.23 01:08,성모,스으으으읍,여기가 테스터게시판인가요좋네요~!!!하ㅏ핳하하하모두들 반가워요~,1,이벤트,인증
2016.08.23 01:08,하제듀블,여러분들은 지금 이솝우화를 보고 계십니다,??여우와 신포도입니다.?,0,이벤트,의견
2016.08.23 01:08,Orchid,엣헴 테룡인 나가신다,,0,기타,친목
2016.08.23 01:08,후얘,2015년에 프론티어때부터 기다렸는데,,0,이벤트,의견
2016.08.23 01:07,SAYRARM,버그는 제가 다잡겠습니다,,1,이벤트,인증
2016.08.23 01:07,류이얀,오픈 베타나 할떄 와야 겠네요,당첨 되실분들 축하드려요 ?,0,이벤트,인증
2016.08.23 01:07,노을여우,당첨!!!!!!!!!!!!!!!!!,"열심히 경험하고 오겠습니다!!!!!!!!!<img width=""800"" height=""766"" title=""636074788560094575.jpg"" src=""http://cdn.lostark.co.kr/uploadfiles/board/636074788560094575.jpg""><br style=""clear:both""><br>?",1,이벤트,인증
2016.08.23 01:07,5012822,감사합니다~~~,여러분~~~~~감사합니다~~^^?5일동안 열심히 달려볼게요~~^^?감사합니다~~^^?,1,이벤트,인증
2016.08.23 01:07,옥나,헤헿 씬나,신이난다 덩실덩실덩실?,1,이벤트,인증
2016.08.23 01:08,Rupheria,아니 프론티어부터 3년을 기다렸는데...,당첨이 안되다뇨 ㅜㅜ...진짜 하하하하하 너무하네요,-1,이벤트,의견
2016.08.23 01:08,shok,너무한다...,왜 탈락이냐고 !!?,-1,이벤트,인증
2016.08.23 01:08,Nosferatu,아...떨어졌네,ㅋㅋㅋ 아이고오..?초기때부터 계속기다려왔는데 ㅠㅠ,-1,이벤트,인증
2016.08.23 01:08,5057179,됬다 됬다구!!!!!!,ㅋㅋㅋㅋ신난다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ?,1,이벤트,인증
2016.08.23 01:08,Risso,반갑습니다^^ 다들 축하드려요~,5일간 열심히 즐겨봅시다!!!?,1,이벤트,인증
2016.08.23 01:08,Rupheria,음 떨어졌다 ...,,0,이벤트,인증
2016.08.23 01:08,Nepam,사랑합니다,,1,이벤트,인증
2016.08.23 01:08,5003082,쏴리질러어어어었~~~!,얏호호호호ㅗㅎ호!,1,이벤트,인증
2016.08.23 01:08,5063962,근데 프론티어는 대체 혜택이 뭐예요...?,,0,이벤트,질문
2016.08.23 01:08,너가좋아요,로스트아크,cbt 떨어졋네 ㅎㅎ 오버워치하러가야디,-1,이벤트,의견
2016.08.23 01:08,미케츠2,오버워치 사야지,ㅇㅇㅇㅇㅇㅇㅇㅇ,-1,이벤트,의견
2016.08.23 01:08,쪼꼬맛떡,축배를 들어라~,,1,이벤트,인증
2016.08.23 01:08,Rupheria,다음 팟에서 방송 해주세요~,화질이 거기가 좋아서~?,0,유저,의견
2016.08.23 01:08,10826476,남친은 떨어지고..,나만 되어 슬프네;;?,0,이벤트,의견
2016.08.23 01:08,홀빼미,테스터 되신분들 추카...,,0,유저,인증
2016.08.23 01:08,트위치송사리,죄송합니다,,,,
2016.08.23 01:08,탈모영규,아 이제 당분간 여기 접속할 일은 없겠다,낼 이력서 사진이나 찍으러 가야지.. 에휴..?,-1,이벤트,의견
2016.08.23 01:08,5007175,프론티어다 머다 까불던 것들 꼬시다,,1,이벤트,인증
2016.08.23 01:08,5007551,아짜증난다..,,-1,이벤트,인증
2016.08.23 01:08,SANA,아.. 정말 하고싶었는데 ㅠㅠ,할 게임도 없는데 읍읍?아쉽구먼..?,0,이벤트,의견
2016.08.23 01:08,5113509,결국 내 1070 글카는 썩겠구나..ㅠㅠ,뭘해야 되나..ㅠㅠ 킹덤언더파이어2 도 소식없고.. 리니지 이터널도 소식없고..ㅎ ㅏ.. 어쩌지.ㅠ?,0,이벤트,의견
2016.08.23 01:08,5001599,마이페이지 확인꼭 하세요..,저는 당첨..됫습니다.........,0,이벤트,정보
2016.08.23 01:08,5114815,아 쉽지만 다음 테스트때를 기대합니다,당첨 되신분들 잼있게 하삼 부럽 부럽?,0,이벤트,의견
2016.08.23 01:08,10774059,시발 죷망겜 진짜 오버워치한테 망하는겜 왜함 ㅎㅎ,라고 지금 당첨안된애들 ㅂㄷㅂㄷ거려서 정치중임 ㄷㄷ?,-1,유저,의견
2016.08.23 01:08,늑대도령,당첨자 진짜 9천명 맞긴 맞음??,,0,이벤트,질문
2016.08.23 01:08,5072746,간나 노무 쉐끼덜..,나를 클로즈 베타에 넣지 않다니...?대포동을 날리갓서?,0,이벤트,
2016.08.23 01:08,5151510,테스터 당첨 안됐다고 욕질 하는 유저들은 어차피.. 이 게임의 발전에 필요가 없는 사람들임,테스트야 5차인가? 암튼 계획이 되어 있는데..당첨 안됐다고 욕질하며 부들거리는 모습이 참 한심 스럽기 그지 없네요.어차피 그런 사람들은 게임에 애정도 없을거니와 테스터 당첨되어도 제대로된 피드백도 내놓지 못할게 뻔함..끈기도 없어서 겜 1~2일 하다가 접안하고 눈에 선함.. 그런 테스터들 많음.욕질하는 사람들이 당첨 안된것이 다행이라고 봅니다.특히 뉴비들이 많은데.. 어디서 흘려보고 와서 가입해보고 안돼니까 욕 남기고 가는거.. 참 꼴보기 싫네요.그냥 다른게임 하세요. ?테스터 당첨되신 분들은.. 축하드리고.. 자유게시판에도 정보 좀 올려주세요. ?,-1,유저,의견
